21:27:13.574 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
21:29:37.203 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (b53bc4e76aa230a449a23e0e098fdc06)] -> xpath: //span[normalize-space()='Create Memo']]
21:29:38.093 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
21:29:53.332 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
21:30:08.384 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (b53bc4e76aa230a449a23e0e098fdc06)] -> xpath: /html/body/modal-container/div/div/app-add-po-popup/div[2]/div[2]/div[1]/table/tbody/tr[1]/td[1]/div/input]
21:30:08.557 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
21:30:53.692 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
21:31:08.779 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (b53bc4e76aa230a449a23e0e098fdc06)] -> xpath: //button[@class='btn btn-primary ng-star-inserted']]
21:31:09.120 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (b53bc4e76aa230a449a23e0e098fdc06)] -> xpath: //span[normalize-space()='Create Memo']]
21:31:10.019 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
21:31:25.235 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
21:31:40.287 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (b53bc4e76aa230a449a23e0e098fdc06)] -> xpath: /html/body/modal-container/div/div/app-add-po-popup/div[2]/div[2]/div[1]/table/tbody/tr[1]/td[1]/div/input]
21:31:40.486 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
21:31:55.555 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element visibility: By.cssSelector: .btn.btn-warning.btn-acknowledge
21:31:59.776 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (b53bc4e76aa230a449a23e0e098fdc06)] -> css selector: .btn.btn-warning.btn-acknowledge]
21:31:59.874 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
21:32:14.884 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
21:35:46.281 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
21:36:01.332 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (bbe7c158f1ba7e39b3cbbcdf3b12713f)] -> xpath: //button[@class='btn btn-primary ng-star-inserted']]
21:36:01.655 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (bbe7c158f1ba7e39b3cbbcdf3b12713f)] -> xpath: //span[normalize-space()='Create Memo']]
21:36:02.558 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
21:36:17.796 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
21:36:32.825 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (bbe7c158f1ba7e39b3cbbcdf3b12713f)] -> xpath: /html/body/modal-container/div/div/app-add-po-popup/div[2]/div[2]/div[1]/table/tbody/tr[1]/td[1]/div/input]
21:36:33.005 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
21:36:48.125 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element visibility: By.cssSelector: .btn.btn-warning.btn-acknowledge
21:36:52.411 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (bbe7c158f1ba7e39b3cbbcdf3b12713f)] -> css selector: .btn.btn-warning.btn-acknowledge]
21:36:52.513 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
21:37:07.382 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
21:38:10.438 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
21:38:40.519 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: Proxy element for: DefaultElementLocator 'By.xpath: //button[@class='btn btn-primary ng-star-inserted']'
21:40:00.654 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
21:40:15.722 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (aec1eb959b7d7103750474247fc75f1d)] -> xpath: //button[@class='btn btn-primary ng-star-inserted']]
21:40:16.353 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (aec1eb959b7d7103750474247fc75f1d)] -> xpath: //span[normalize-space()='Create Memo']]
21:40:17.265 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
21:40:32.466 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
21:40:47.521 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (aec1eb959b7d7103750474247fc75f1d)] -> xpath: /html/body/modal-container/div/div/app-add-po-popup/div[2]/div[2]/div[1]/table/tbody/tr[1]/td[1]/div/input]
21:40:47.696 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
21:41:02.762 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element visibility: By.cssSelector: .btn.btn-warning.btn-acknowledge
21:41:07.050 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (aec1eb959b7d7103750474247fc75f1d)] -> css selector: .btn.btn-warning.btn-acknowledge]
21:41:07.152 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
21:41:21.251 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:15:42.885 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:15:58.608 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (ce8891d50a6bdd3655baedd5cc97e7fa)] -> xpath: //button[@class='btn btn-primary ng-star-inserted']]
