12:16:18.318 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:31:45.073 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:32:05.131 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:32:25.327 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:34:18.549 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:34:38.594 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (b2407d89d402f7ad6b287513651607af)] -> xpath: //button[@class='btn btn-link']]
12:34:38.722 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (b2407d89d402f7ad6b287513651607af)] -> xpath: //span[normalize-space()='Master']]
12:34:39.464 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (b2407d89d402f7ad6b287513651607af)] -> link text: Customer]
12:34:40.509 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:35:00.571 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:35:20.815 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:37:13.904 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:37:33.951 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (0a22cba16fc925c0c4fe4fa7cfcce638)] -> xpath: //button[@class='btn btn-link']]
12:37:34.082 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (0a22cba16fc925c0c4fe4fa7cfcce638)] -> xpath: //span[normalize-space()='Master']]
12:37:34.745 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (0a22cba16fc925c0c4fe4fa7cfcce638)] -> link text: Customer]
12:37:35.778 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:37:55.842 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:38:16.065 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:38:36.568 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:42:32.739 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:42:52.840 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (1685aa7a133235599dd0d1a2db24203c)] -> xpath: //button[@class='btn btn-link']]
12:42:52.976 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (1685aa7a133235599dd0d1a2db24203c)] -> xpath: //span[normalize-space()='Master']]
12:42:53.654 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (1685aa7a133235599dd0d1a2db24203c)] -> link text: BA]
12:42:55.475 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:43:15.512 [main] INFO  com.billhub.qa.base.TestBase - Waiting for toast to disappear
12:43:15.630 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:43:36.601 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:43:56.690 [main] INFO  com.billhub.qa.base.TestBase - Checking if success toast is displayed for message: BA Data Added successfully
12:43:57.033 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:44:17.050 [main] INFO  com.billhub.qa.base.TestBase - Waiting for toast to disappear
12:44:17.145 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:44:38.114 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:44:58.252 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:45:18.370 [main] INFO  com.billhub.qa.base.TestBase - Checking if success toast is displayed for message: BA Data Added successfully
12:45:38.417 [main] ERROR com.billhub.qa.base.TestBase - TimeoutException: Success toast not displayed for message - BA Data Added successfully
12:45:38.590 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:45:58.652 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:46:18.931 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:46:40.319 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:47:00.382 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
